,id,name,status,formed_in,genre,theme,active,ended_in,country
1706,5980,Monstrosity,Active,1990.0,Death Metal,Death,1990-2022,2022,United States
1707,5982,Montezuma,Active,2010.0,Death Metal,Prehistory,2010-2022,2022,United States
1708,5986,Monumentomb,Active,2013.0,Death Metal,Death,2013-2022,2022,United Kingdom
1709,5989,Moosifix,Active,2012.0,Death Metal,Drugs,2012-2022,2022,Canada
1710,5997,Morbhius,Active,2003.0,Death Metal,Death,2003-2022,2022,Brazil
1711,6000,Morbid Breed,Split-up,2001.0,Death Metal,Personal Beliefs,2001-2010,2010,Austria
1712,6001,Morbid Creation,Active,2015.0,Death Metal,Gore,2015-2022,2022,Slovenia
1713,6004,Morbid Devourment,Active,2009.0,Death Metal,Psychiatric Disorders,2009-2022,2022,Indonesia
1714,6012,Morbid Illusion,Active,2011.0,Death Metal,Murder,2011-2022,2022,Sweden
1715,6016,Morbid Messiah,Active,2015.0,Death Metal,Death,2015-2022,2022,Mexico
1716,6018,Morbid Perversion,Active,2010.0,Death Metal,Sadism,2010-2022,2022,Brazil
1717,6024,Morbid Spawn,Active,2015.0,Death Metal,Blasphemy,2015-2022,2022,United States
1718,6025,Morbid Suffering,Active,2007.0,Death Metal,Horror,2007-2022,2022,Argentina
1719,6029,Morbid Truth,Split-up,2008.0,Death Metal,Vengeance,2008-2012,2012,Sweden
1720,6031,Morbid Violence,Split-up,1990.0,Death Metal,Death,1990-1992,1992,United States
1721,6036,Morbider,Active,1992.0,Death Metal,Death,1992-2022,2022,Czech Republic
1722,6037,Morbidicism,Active,2015.0,Death Metal,Gore,2015-2022,2022,France
1723,6038,Morbidity,Active,2011.0,Death Metal,Death,2011-2022,2022,Bangladesh
1724,6040,Morbitual,Active,2008.0,Death Metal,Death,2008-2022,2022,Indonesia
1725,6043,Morblast,Split-up,2001.0,Death Metal,War,2001-2008,2008,Netherlands
1726,6044,Morbo,Active,2009.0,Death Metal,Violence,2009-2022,2022,Italy
1727,6049,Morbus,Active,1996.0,Death Metal,Violence,1996-2022,2022,Venezuela
1728,6052,Morcegos,Active,1979.0,Death Metal,Death,1979-2022,2022,Brazil
1729,6054,Mordatorium,Active,2006.0,Death Metal,Death,2006-2022,2022,United States
1730,6055,Mordaz,Active,2000.0,Death Metal,Politics,2000-2022,2022,Brazil
1731,6063,More Than Fear,Split-up,2000.0,Death Metal,Humanity,2000-2005,2005,Germany
1732,6064,Morfetic,Split-up,2003.0,Death Metal,Horror,2003-2005,2005,Brazil
1733,6066,Morfin,Active,2010.0,Death Metal,Life,2010-2022,2022,United States
1734,6067,Morfolk,Active,1990.0,Death Metal,Pain,1990-2022,2022,Brazil
1735,6072,Morgengrau,Active,2010.0,Death Metal,War,2010-2022,2022,United States
1736,6073,Morger,Active,2007.0,Death Metal,Death,2007-2022,2022,Russia
1737,6074,Morgophobia,Active,1987.0,Death Metal,Death,1987-2022,2022,United States
1738,6077,Morgudul,Active,2004.0,Death Metal,Blood,2004-2022,2022,Finland
1739,6078,Morgue,Active,2004.0,Death Metal,Gore,2004-2022,2022,Chile
1740,6084,Morgue,Split-up,1990.0,Death Metal,Death,1990-1995,1995,United States
1741,6086,Morguedeath,Active,1994.0,Death Metal,Death,2006-2022,2022,Colombia
1742,6093,Moribund,Split-up,1989.0,Death Metal,Darkness,1989-1992,1992,Sweden
1743,6097,Morior,Active,2004.0,Death Metal,Darkness,2004-2022,2022,Bosnia and Herzegovina
1744,6105,Morose Vitality,Active,2003.0,Death Metal,Corruption,2003-2022,2022,United States
1745,6120,Morstice,Split-up,1992.0,Death Metal,Gore,1992-1995,1995,United Kingdom
1746,6121,Morsus,Split-up,2004.0,Death Metal,Horror,2004-2006,2006,Sweden
1747,6123,Mort Douce,Active,2010.0,Death Metal,Horror,2010-2022,2022,Poland
1748,6125,Mortado,Active,2010.0,Death Metal,Gore,2010-2022,2022,Colombia
1749,6127,Mortal,Active,2006.0,Death Metal,Death,2006-2022,2022,Peru
1750,6130,Mortal Ashes,Active,2010.0,Death Metal,Existentialism,2010-2022,2022,United States
1751,6131,Mortal Coil,Split-up,1996.0,Death Metal,Mescaline,1996-2004,2004,Austria
1752,6133,Mortal Decay,Active,1991.0,Death Metal,Murder,1991-2022,2022,United States
1753,6138,Mortal Fear,Active,2000.0,Death Metal,Death,2000-2022,2022,Czech Republic
1754,6142,Mortal Grudge,Active,2001.0,Death Metal,Death,2001-2022,2022,Philippines
1755,6150,Mortal Remains,Split-up,1989.0,Death Metal,Gore,1989-1991,1991,United Kingdom
1756,6152,Mortal Scream,Split-up,1995.0,Death Metal,Death,1995-2007,2007,Indonesia
1757,6155,Mortal Vein,Split-up,2008.0,Death Metal,Death,2008-2010,2010,Mexico
1758,6158,Mortalem,Active,2006.0,Death Metal,Misanthropy,2006-2022,2022,Colombia
1759,6167,Mortem Christ,Split-up,1993.0,Death Metal,Anti-Christianity,1993-1995,1995,Mexico
1760,6177,Mortiferian,Active,2008.0,Death Metal,Death,2008-2022,2022,Colombia
1761,6185,Mortify,Split-up,1991.0,Death Metal,Evil,1991-1996,1996,Poland
1762,6189,Mortis Dei,Active,1992.0,Death Metal,Anti-Christianity,1992-2022,2022,Poland
1763,6191,Morto,Split-up,2002.0,Death Metal,Nuclear Disaster,2002-2004,2004,Brazil
1764,6192,Morto Kacho,Active,2005.0,Death Metal,Drugs,2005-2022,2022,Curacao
1765,6193,Mortofobia,Active,1992.0,Death Metal,Sicknesses,1992-2022,2022,Bolivia
1766,6195,Mortos,Active,2001.0,Death Metal,Death,2001-2022,2022,Brazil
1767,6198,Mortuary,Active,2006.0,Death Metal,Death and Horror Movies,2006-2022,2022,Chile
1768,6210,Mortuary,Active,2010.0,Death Metal,Gore,2010-2022,2022,United States
1769,6211,Mortuary Ancestor,Active,1994.0,Death Metal,Malaysian Occultism,1994-2022,2022,Malaysia
1770,6215,Mortuorium,Active,2007.0,Death Metal,Anti-Christian,2007-2022,2022,Nicaragua
1771,6216,Mortuous,Active,2009.0,Death Metal,Futility,2009-2022,2022,United States
1772,6224,Motherfog,Active,2012.0,Death Metal,Horror Movies,2012-2022,2022,Peru
1773,6225,Motherly Sin,Active,2000.0,Death Metal,Cannibalism,2000-2022,2022,Italy
1774,6227,Motordeath,Active,1993.0,Death Metal,Sociopolitical Criticism,1993-2022,2022,Indonesia
1775,6234,Mox Morbus,Active,2009.0,Death Metal,Numerous Experiences,2009-2022,2022,United States
1776,6235,Mr. Death,Active,2007.0,Death Metal,Horror,2007-2022,2022,Sweden
1777,6242,Mulch,Split-up,2001.0,Death Metal,Gore,2001-2002,2002,United States
1778,6244,Mummified,Active,2003.0,Death Metal,Gore,2003-2022,2022,Costa Rica
1779,6245,Mundano,Active,2010.0,Death Metal,Violence,2010-2022,2022,Guatemala
1780,6248,Muntum Tzeck,Active,1997.0,Death Metal,Mayan Culture,1997-2022,2022,Mexico
1781,6251,Murder,Active,2010.0,Death Metal,Anger,2010-2022,2022,Indonesia
1782,6260,Murder Suicide,Active,2011.0,Death Metal,Pain,2011-2022,2022,United States
1783,6261,Murder Worship,Active,2011.0,Death Metal,Death,2011-2022,2022,Brazil
1784,6265,Murderplan,Active,2007.0,Death Metal,World Politics,2007-2022,2022,Sweden
1785,6266,Murha,On hold,2002.0,Death Metal,Death,2002-2012,2012,Finland
1786,6270,Mutant Supremacy,Active,2007.0,Death Metal,War,2007-2022,2022,United States
1787,6271,Mutated,Active,1990.0,Death Metal,Pain,1990-2022,2022,Canada
1788,6274,Mutilacion,Active,2005.0,Death Metal,Death Worship,2005-2022,2022,United States
1789,6276,Mutilage,Split-up,1990.0,Death Metal,Torture,1990-1994,1994,United States
1790,6277,Mutilarium,Split-up,2003.0,Death Metal,Darkness,2003-2008,2008,Dominican Republic
1791,6282,Mutilated Remains,Active,2003.0,Death Metal,Death,2003-2022,2022,Germany
1792,6284,Mutilated Soul,Split-up,2003.0,Death Metal,Death,2003-2011,2011,Italy
1793,6295,My Darkest Hate,Active,1998.0,Death Metal,War,1998-2022,2022,Germany
1794,6303,Myrkridia,Active,2012.0,Death Metal,Myth,2012-2022,2022,United States
1795,6304,Mysia,On hold,1999.0,Death Metal,Life,1999-2022,2022,Italy
1796,6307,Mysticism,Active,2013.0,Death Metal,Death,2013-2022,2022,United States
1797,6309,Mytnorr,Active,2010.0,Death Metal,Death,2010-2022,2022,Germany
1798,6310,México Cabrón,Active,2008.0,Death Metal,Mexican Pride,2008-2022,2022,Mexico
1799,6311,Mörbid Vomit,Active,2012.0,Death Metal,Death,2012-2022,2022,Finland
1800,6313,N.O.S.P.A.,Active,1994.0,Death Metal,Evil,1994-2022,2022,Russia
1801,6314,Nader Sadek,Active,2011.0,Death Metal,Petroleum,2011-2022,2022,United States
1802,6315,Nadi,Split-up,2010.0,Death Metal,God,2010-2015,2015,Indonesia
1803,6316,Nafrat,Active,2003.0,Death Metal,Death,2003-2022,2022,Singapore
1804,6317,Nagant Neckshot,Active,2012.0,Death Metal,Russo-Finnish wars,2012-2022,2022,Finland
1805,6324,Nailgun Massacre,Active,2010.0,Death Metal,Horror,2010-2022,2022,Netherlands
1806,6325,Nails of Imposition,Active,2007.0,Death Metal,Death,2007-2022,2022,Australia
1807,6326,Nakba,Active,2014.0,Death Metal,Death,2014-2022,2022,Italy
1808,6333,Nameless Gathering,On hold,2002.0,Death Metal,Supernatural,2002-2022,2022,Czech Republic
1809,6337,Napoleon Skullfukk,Active,2004.0,Death Metal,Torture,2004-2022,2022,Finland
1810,6340,Narcolepsy,Split-up,1993.0,Death Metal,Gore,1993-1997,1997,United States
1811,6341,Narcoleptia,Active,2006.0,Death Metal,Nature,2006-2022,2022,France
1812,6344,Narcotic,Split-up,2012.0,Death Metal,Concepts,2012-2016,2016,United States
1813,6345,Narcotic Wasteland,Active,2011.0,Death Metal,Drugs,2011-2022,2022,United States
1814,6347,Narsamhaar,Active,2010.0,Death Metal,Violence,2010-2022,2022,Nepal
1815,6349,Narsil,Split-up,2004.0,Death Metal,Death,2004-2007,2007,India
1816,6350,Narthraal,Active,2012.0,Death Metal,Hell,2012-2022,2022,Iceland
1817,6351,Nascency,Active,2006.0,Death Metal,Death,2006-2009,2009,Sweden
1818,6361,Near Death Condition,Active,2001.0,Death Metal,Hatred,2001-2022,2022,Switzerland
1819,6366,Necis,Active,1992.0,Death Metal,Gore,1992-2022,2022,Mexico
1820,6371,Necro Agony,Split-up,2000.0,Death Metal,Death,2000-2008,2008,Malaysia
1821,6377,Necroabortion,Active,2004.0,Death Metal,Anti-Religious,2004-2022,2022,Argentina
1822,6379,Necrobiosis,Split-up,2004.0,Death Metal,Gore,2004-2011,2011,Canada
1823,6383,NecroBound,Active,2003.0,Death Metal,Death,2003-2022,2022,United States
1824,6386,Necrocannibal,Split-up,1991.0,Death Metal,Gore,1991-1997,1997,Russia
1825,6387,Necroccultus,Active,2003.0,Death Metal,Death,2003-2022,2022,Mexico
1826,6389,Necrocide,Split-up,1994.0,Death Metal,Death,1994-1996,1996,United States
1827,6392,Necrodios,Active,2004.0,Death Metal,Ancient History,2004-2022,2022,Canada
1828,6393,Necrodium,Active,2006.0,Death Metal,Gore,2006-2022,2022,Finland
1829,6394,Necrofago,Split-up,1991.0,Death Metal,Society,1991-2013,2013,Venezuela
1830,6395,Necrofagore,Active,2007.0,Death Metal,Death,2007-2022,2022,Peru
1831,6396,Necrofagos,Active,2008.0,Death Metal,Death,2008-2022,2022,Colombia
1832,6401,Necrofilia,Active,2002.0,Death Metal,Death,2002-2022,2022,Guatemala
1833,6407,Necrofobia,Active,1991.0,Death Metal,Occultism,1991-2022,2022,Ecuador
1834,6411,Necrogod,Active,2014.0,Death Metal,Darkness,2014-2022,2022,International
1835,6412,Necrohunter,Active,2002.0,Death Metal,Atrocities,2002-2022,2022,Brazil
1836,6413,Necroid,Active,2000.0,Death Metal,Hate,2000-2022,2022,Germany
1837,6414,Necroincarnate,Active,2008.0,Death Metal,Gore,2008-2022,2022,Mexico
1838,6415,Necroinfection,Active,2005.0,Death Metal,Gore,2005-2022,2022,Mexico
1839,6420,Necrolepsy,Active,2010.0,Death Metal,Horror,2010-2022,2022,Finland
1840,6423,Necrology,Active,1996.0,Death Metal,War,1996-2022,2022,Indonesia
1841,6433,Necromancer,Split-up,1992.0,Death Metal,Brutality,1992-1998,1998,Russia
1842,6449,Necronizer,Active,2014.0,Death Metal,Death,2014-2022,2022,International
1843,6453,Necronomicon,Active,1988.0,Death Metal,Occultism,1988-2022,2022,Canada
1844,6460,Necrophania,Active,2011.0,Death Metal,Eternal Damnation,2011-2022,2022,Greece
1845,6466,Necrophiliacs Terror,Split-up,1990.0,Death Metal,Death,1990-1995,1995,Serbia
1846,6468,Necrophilisma,Active,2000.0,Death Metal,Death,2000-2022,2022,Bosnia and Herzegovina
1847,6471,Necrophobia,Split-up,1998.0,Death Metal,Death,1998-2000,2000,Ukraine
1848,6472,Necrophobic Revulsion,Active,2008.0,Death Metal,War,2008-2022,2022,Greece
1849,6473,Necrophy,Split-up,2013.0,Death Metal,Gore,2013-2014,2014,Italy
1850,6482,Necropsia,Active,1994.0,Death Metal,Death,1994-2022,2022,Guatemala
1851,6490,Necropsy,Active,1992.0,Death Metal,Death,1992-2022,2022,Mexico
1852,6492,Necropsy,Active,1996.0,Death Metal,Horror,1996-2022,2022,Russia
1853,6497,Necrorgasm,Active,2004.0,Death Metal,Black humor,2004-2022,2022,Greece
1854,6498,Necrorite,Active,2013.0,Death Metal,Death,2013-2022,2022,International
1855,6503,Necrosanct,Split-up,1989.0,Death Metal,Death,1989-1993,1993,United Kingdom
1856,6504,Necrose,Active,2000.0,Death Metal,Death,2000-2022,2022,Portugal
1857,6513,Necrosis,Split-up,1992.0,Death Metal,Horror,1992-1996,1996,United States
1858,6515,Necrosociety,Active,2002.0,Death Metal,Death,2002-2022,2022,International
1859,6516,Necrosodomy,Active,2010.0,Death Metal,Death,2010-2022,2022,Hungary
1860,6519,Necrossis,Split-up,2005.0,Death Metal,Gore,2005-2009,2009,Mexico
1861,6520,Necrosy,Active,2010.0,Death Metal,Human behavior,2010-2022,2022,Italy
1862,6522,Necrotic,Active,2006.0,Death Metal,Depravation,2006-2022,2022,Mexico
1863,6523,Necrotic Flesh,Active,2001.0,Death Metal,Gore,2001-2022,2022,Germany
1864,6524,Necroticism,Split-up,1992.0,Death Metal,Life & Death,1990-1994,1994,Romania
1865,6525,Necrotion,Active,1990.0,Death Metal,Horror/Sick,1990-2022,2022,United States
1866,6526,Necrotize,Active,2003.0,Death Metal,False Religion,2003-2022,2022,United Kingdom
1867,6529,Necrotomy,Split-up,1989.0,Death Metal,Gore,1989-1994,1994,Australia
1868,6532,Necrovation,Active,2003.0,Death Metal,Death,2003-2022,2022,Sweden
1869,6533,Necroven,Active,2011.0,Death Metal,Witchcraft,2011-2022,2022,Spain
1870,6535,Necrovomit,Split-up,1988.0,Death Metal,Satanism,1988-1989,1989,Brazil
1871,6536,Necrovore,Unknown,1986.0,Death Metal,Occultism,1986-1988,1988,United States
1872,6537,Necrovorous,Active,2005.0,Death Metal,Gore,2005-2022,2022,Greece
1873,6539,Necroxorcist,Active,2010.0,Death Metal,Possessions,2010-2022,2022,United States
1874,6540,Necrum,Split-up,1994.0,Death Metal,Death/Gore/Religion,1994-2001,2001,Mexico
1875,6541,Necryptic,Active,1998.0,Death Metal,Hatred,1998-2022,2022,United States
1876,6551,NEFormat,Split-up,2003.0,Death Metal,Death,2003-2005,2005,Kazakhstan
1877,6557,Negative Existence,Active,2005.0,Death Metal,Religion,2005-2022,2022,United States
1878,6566,Nekrolog,Split-up,2005.0,Death Metal,Cannibalism,2005-2014,2014,Czech Republic
1879,6567,Nekron,Active,2006.0,Death Metal,Death,2006-2022,2022,Argentina
1880,6570,Nekrosity,Active,2009.0,Death Metal,Horror,2009-2022,2022,Sweden
1881,6571,NEM,Active,2008.0,Death Metal,Social,2008-2022,2022,Argentina
1882,6572,Nema,Active,1995.0,Death Metal,Blasphemy,1995-2022,2022,United States
1883,6573,Nematocyst,Active,2013.0,Death Metal,Hatred,2013-2022,2022,Indonesia
1884,6574,Nemavze,Active,2005.0,Death Metal,Death,2005-2022,2022,Colombia
1885,6575,Nemesiah,Split-up,2006.0,Death Metal,Betrayal,2006-2010,2010,Australia
1886,6581,Nemontemi,Active,1999.0,Death Metal,Prehispanic Culture,1999-2022,2022,United States
1887,6585,Neophitus,Active,2000.0,Death Metal,Horror Tales,2000-2022,2022,Brazil
1888,6587,Neoplasia,Active,1995.0,Death Metal,Suffering,1995-2022,2022,Argentina
1889,6589,Nephren-Ka,Active,2006.0,Death Metal,Frank Herbert's Dune,2006-2022,2022,France
1890,6596,Nervagust,Active,2014.0,Death Metal,Society,2014-2022,2022,Indonesia
1891,6598,Nervochaos,Active,1996.0,Death Metal,Satanism,1996-2022,2022,Brazil
1892,6599,Neter,Active,2004.0,Death Metal,Philosophy,2004-2022,2022,Spain
1893,6600,Netherion,Active,2010.0,Death Metal,Social issues,2010-2022,2022,Syria
1894,6602,Nethilith,Active,2010.0,Death Metal,Horror,2010-2022,2022,International
1895,6605,Neurinome,Active,1995.0,Death Metal,Misanthropy,1995-2022,2022,France
1896,6616,Neverghen,Active,2003.0,Death Metal,Existentialistic themes,2003-2022,2022,Mexico
1897,6619,New Blood,Active,2005.0,Death Metal,Death,2005-2022,2022,Australia
1898,6620,Nex,Active,2013.0,Death Metal,Religious Opposition,2013-2022,2022,Poland
1899,6621,Nex Carnis,Active,2012.0,Death Metal,Obscurity,2012-2022,2022,Iran
1900,6625,Neyra,Active,2007.0,Death Metal,Destruction,2007-2022,2022,Poland
1901,6626,Neófito,Active,1994.0,Death Metal,Depression,1994-2022,2022,Brazil
1902,6627,Niang,Active,2006.0,Death Metal,Death,2006-2022,2022,Malaysia
1903,6642,Nihilistikrypt,Active,2004.0,Death Metal,Hate,2004-2022,2022,Estonia
1904,6644,Nihilo,Active,2003.0,Death Metal,Death,2003-2022,2022,Switzerland
1905,6646,Nimia,Split-up,2010.0,Death Metal,Life/Death,2010-2011,2011,Mexico
1906,6647,Nimroth,Split-up,2006.0,Death Metal,Life,2006-2011,2011,Italy
1907,6654,No Blest,Split-up,1998.0,Death Metal,Death,1998-2009,2009,Brazil
1908,6658,No Mercy,Active,2005.0,Death Metal,Hate,2005-2022,2022,Poland
1909,6660,No Raza,Active,1997.0,Death Metal,Anti-racism,1997-2022,2022,Colombia
1910,6662,No Salvation,Active,2006.0,Death Metal,Death,2006-2022,2022,Poland
1911,6663,No Souls Lost,Split-up,2005.0,Death Metal,Death,2005-2011,2011,United States
1912,6665,No.si.vo,Split-up,1996.0,Death Metal,Death,1996-2003,2003,Argentina
1913,6666,Nobassak,Split-up,1997.0,Death Metal,Horror,1997-2001,2001,Netherlands
1914,6674,Nocturnal Hollow,Active,2010.0,Death Metal,Death,2010-2022,2022,Venezuela
1915,6679,Nocturnal Victims,Active,2009.0,Death Metal,Space,2009-2022,2022,Indonesia
1916,6680,Nocturnal Vomit,On hold,2001.0,Death Metal,Evil,2001-2014,2014,Greece
1917,6683,Nofek,Active,2003.0,Death Metal,Christianity,2003-2022,2022,Brazil
1918,6688,Noiz,Split-up,1991.0,Death Metal,Christianity,1991-2003,2003,Germany
1919,6689,Nomad,Active,1994.0,Death Metal,Anti-Christianity,1994-2022,2022,Poland
1920,6690,Nominon,On hold,1993.0,Death Metal,Blasphemy,1993-2015,2015,Sweden
1921,6692,Nonchristian,Active,1995.0,Death Metal,Antichristianity,1995-2022,2022,Germany
1922,6695,Nordor,Active,1989.0,Death Metal,Necronomicon,1989-2022,2022,Greece
1923,6707,Nostradamus,Split-up,1991.0,Death Metal,Prediction,1991-1999,1999,Poland
1924,6708,Nothin' Suss,Split-up,2006.0,Death Metal,Sex,2006-2010,2010,Australia
1925,6711,Nothingness,Active,2003.0,Death Metal,Death,2003-2022,2022,Mexico
1926,6713,November Grief,Split-up,1994.0,Death Metal,Veganism,1994-1997,1997,Canada
1927,6715,Nox,Active,2005.0,Death Metal,Death,2005-2022,2022,Romania
1928,6716,Noxa,Active,2001.0,Death Metal,Death,2001-2022,2022,Argentina
1929,6717,Noxbleed,Active,2009.0,Death Metal,Depression,2009-2022,2022,Spain
1930,6721,Nuclear Crucifixion,Split-up,1987.0,Death Metal,Politics,1987-1989,1989,United States
1931,6723,Nuclear Ravager,On hold,2000.0,Death Metal,War,2000-2022,2022,Brazil
1932,6724,Nuclear Shadow,Active,2004.0,Death Metal,War,2004-2022,2022,Italy
1933,6727,Nucleus,Active,2012.0,Death Metal,Sci-Fi,2012-2022,2022,United States
1934,6739,Nycrom,Active,2012.0,Death Metal,Social,2012-2022,2022,Colombia
1935,6749,Obeah,Active,2005.0,Death Metal,Personal emotions,2005-2022,2022,Netherlands
1936,6763,Obliteration,Active,2001.0,Death Metal,Gore,2001-2022,2022,Norway
1937,6765,Obliteration X,Active,1996.0,Death Metal,Death,1996-2022,2022,United States
1938,6767,Oblivion,Active,2006.0,Death Metal,Death,2006-2022,2022,Poland
1939,6771,Obscene Entity,Split-up,2011.0,Death Metal,Conspiracy theories,2011-2016,2016,United Kingdom
1940,6773,Obscenity,Active,1989.0,Death Metal,Gore,1989-2022,2022,Germany
1941,6782,Obscure 666,Split-up,1996.0,Death Metal,Anti-Christianity,1996-2015,2015,Poland
1942,6785,Obscure Infinity,Active,2007.0,Death Metal,Death,2007-2022,2022,Germany
1943,6789,Obscuritas,Split-up,1992.0,Death Metal,Anti-Religion,1992-1995,1995,Germany
1944,6791,Obscurity,Split-up,1989.0,Death Metal,Life,1989-1995,1995,Sweden
1945,6802,Obsidian Aspect,Active,2004.0,Death Metal,Zombies,2004-2022,2022,Australia
1946,6806,Obstructed,Active,2013.0,Death Metal,War,2013-2022,2022,Turkey
1947,6811,Occisor,Active,1997.0,Death Metal,Life,1997-2022,2022,Colombia
1948,6814,Occult Pantheon,Active,2013.0,Death Metal,Death,2013-2022,2022,Chile
1949,6816,Ocean of Zero,Active,2009.0,Death Metal,Death,2009-2022,2022,Australia
1950,6817,Ocean Throne,Active,2013.0,Death Metal,Death,2013-2022,2022,Finland
1951,6822,Oddity,Active,2002.0,Death Metal,Torture,2002-2022,2022,Mexico
1952,6823,Odeathator,Split-up,1990.0,Death Metal,Death,1990-1994,1994,Russia
1953,6825,Odinn,Active,2009.0,Death Metal,Pain,2009-2022,2022,Iceland
1954,6827,Odium,On hold,2002.0,Death Metal,Suffering,2002-2022,2022,Canada
1955,6836,Offence,Active,2011.0,Death Metal,Death,2011-2022,2022,Poland
